Data:float
"-132.0"
"-2.0"
"35.0"
"3.0"
"35.0"
"-4.0"
"33.0"
"-2.0"
"43.0"
"3.0"
"41.0"
"-5.0"
"46.0"
"4.0"
"66.0"
"-6.0"
"70.0"
"-14.0"
"117.0"
"7.0"
"323.0"
"-53.0"
"-471.0"
"73.0"
"-145.0"
"-3.0"
"-78.0"
"22.0"
"-43.0"
"2.0"
"-43.0"
"2.0"
"-28.0"
"9.0"
"-22.0"
"0.0"
"-25.0"
"5.0"
"-14.0"
"4.0"
"-17.0"
"0.0"
"-15.0"
"6.0"
"-10.0"
"2.0"
"-13.0"
"0.0"
"-9.0"
"4.0"
"-8.0"
"0.0"
"-10.0"
"2.0"
"-6.0"
"4.0"
"-7.0"
"-1.0"
"-8.0"
"3.0"
"-5.0"
"2.0"
"-7.0"
"-1.0"
"-5.0"
"2.0"
"-4.0"
"0.0"
"-8.0"
"1.0"
"-4.0"
"2.0"
"-4.0"
"0.0"
"-5.0"
"1.0"
"-3.0"
"2.0"
"-4.0"
"0.0"
"-4.0"
"2.0"
"-3.0"
"0.0"
"-5.0"
"0.0"
"-3.0"
"2.0"
"-2.0"
"-1.0"
"-4.0"
"1.0"
"-2.0"
"1.0"
"-3.0"
"0.0"
"-3.0"
"1.0"
"-2.0"
"1.0"
"-4.0"
"0.0"
"-2.0"
"1.0"
"-2.0"
"0.0"
"-4.0"
"1.0"
"-2.0"
"0.0"
"-2.0"
"0.0"
"-2.0"
"1.0"
"-1.0"
"0.0"
"-4.0"
"0.0"
"-3.0"
"0.0"
"-2.0"
"0.0"
"-2.0"
"1.0"
"-1.0"
"1.0"
"-2.0"
"-1.0"
"-3.0"
"1.0"
"-1.0"
"0.0"
"-3.0"
"0.0"
"-2.0"
"1.0"
"-2.0"
"-1.0"
"-3.0"
"-1.0"
"-1.0"
"0.0"
"-2.0"
"0.0"
"-3.0"
"0.0"
"-1.0"
"0.0"
"-2.0"
"0.0"
"-3.0"
"1.0"
"-2.0"
"-1.0"
"-3.0"
"-1.0"
"-1.0"
"1.0"
"-2.0"
"-1.0"
"-3.0"
"1.0"
"-2.0"
"0.0"
"-2.0"
"0.0"
"-1.0"
"1.0"
"-2.0"
"-1.0"
"-2.0"
"0.0"
"-2.0"
"1.0"
"-2.0"
"-1.0"
"-3.0"
"0.0"
"-1.0"
"0.0"
"-3.0"
"-1.0"
"-2.0"
"1.0"
"-2.0"
"0.0"
"-2.0"
"-1.0"
"-2.0"
"1.0"
"-2.0"
"-1.0"
"-2.0"
"0.0"
"-1.0"
"-1.0"
"-2.0"
"0.0"
"-3.0"
"0.0"
"-1.0"
"0.0"
"-2.0"
"-1.0"
"-1.0"
"1.0"
"-2.0"
"-1.0"
"-2.0"
"0.0"
"-2.0"
"0.0"
"-3.0"
"-1.0"
"-1.0"
"0.0"
"-1.0"
"0.0"
"-2.0"
"0.0"
"-2.0"
"1.0"
"-2.0"
"-1.0"
"-2.0"
"0.0"
"-1.0"
"0.0"
"-2.0"
"-1.0"
"-2.0"
"1.0"
"-1.0"
"1.0"
"-3.0"
"0.0"
"-1.0"
"0.0"
"-1.0"
"-2.0"
"-2.0"
"0.0"
"-2.0"
"0.0"
"-2.0"
"-1.0"
"-2.0"
"0.0"
"-1.0"
"0.0"
"-2.0"
"-1.0"
"-1.0"
"0.0"
"-1.0"
"0.0"
