Data:float
"227.0"
"88.0"
"624.0"
"89.0"
"39.0"
"25.0"
"18.0"
"16.0"
"12.0"
"11.0"
"10.0"
"8.0"
"8.0"
"7.0"
"7.0"
"7.0"
"6.0"
"5.0"
"5.0"
"6.0"
"4.0"
"4.0"
"4.0"
"4.0"
"3.0"
"4.0"
"5.0"
"3.0"
"3.0"
"2.0"
"3.0"
"3.0"
"2.0"
"3.0"
"3.0"
"3.0"
"2.0"
"2.0"
"2.0"
"3.0"
"1.0"
"2.0"
"2.0"
"2.0"
"2.0"
"1.0"
"2.0"
"2.0"
"2.0"
"2.0"
"2.0"
"2.0"
"2.0"
"2.0"
"2.0"
"1.0"
"2.0"
"1.0"
"2.0"
"1.0"
"2.0"
"1.0"
"2.0"
"2.0"
"1.0"
"1.0"
"1.0"
"2.0"
"2.0"
"2.0"
"2.0"
"1.0"
"2.0"
"2.0"
"2.0"
"2.0"
"1.0"
"2.0"
"2.0"
"2.0"
"2.0"
"1.0"
"2.0"
"2.0"
"1.0"
"1.0"
"2.0"
"2.0"
"2.0"
"1.0"
"1.0"
"1.0"
"2.0"
"1.0"
"2.0"
"1.0"
"2.0"
"2.0"
"1.0"
"1.0"
"1.0"
"2.0"
"1.0"
"1.0"
"2.0"
"2.0"
"2.0"
"2.0"
"2.0"
"2.0"
"2.0"
"1.0"
"1.0"
"2.0"
"1.0"
"2.0"
"1.0"
"1.0"
"2.0"
"2.0"
"1.0"
"1.0"
"2.0"
"1.0"
"2.0"
"2.0"
"1.0"
"2.0"
"1.0"
