Data:float
"24.0"
"24.0"
"23.0"
"23.0"
"26.0"
"27.0"
"30.0"
"31.0"
"35.0"
"38.0"
"42.0"
"47.0"
"52.0"
"57.0"
"63.0"
"73.0"
"93.0"
"119.0"
"135.0"
"125.0"
"72.0"
"71.0"
"263.0"
"552.0"
"948.0"
"1553.0"
"3280.0"
"4119.0"
"673.0"
"726.0"
"795.0"
"755.0"
"623.0"
"447.0"
"258.0"
"106.0"
"133.0"
"224.0"
"281.0"
"288.0"
"249.0"
"181.0"
"99.0"
"72.0"
"133.0"
"187.0"
"209.0"
"193.0"
"152.0"
"93.0"
"42.0"
"71.0"
"115.0"
"139.0"
"152.0"
"130.0"
"93.0"
"48.0"
"46.0"
"88.0"
"121.0"
"138.0"
"127.0"
"98.0"
"60.0"
"30.0"
"60.0"
"90.0"
"109.0"
"109.0"
"90.0"
"62.0"
"29.0"
"37.0"
"73.0"
"94.0"
"107.0"
"98.0"
"75.0"
"46.0"
"29.0"
"54.0"
"81.0"
"90.0"
"89.0"
"73.0"
"45.0"
"22.0"
"35.0"
"63.0"
"83.0"
"89.0"
"81.0"
"59.0"
"33.0"
"28.0"
"53.0"
"76.0"
"84.0"
"80.0"
"64.0"
"37.0"
"18.0"
"34.0"
"62.0"
"75.0"
"78.0"
"75.0"
"50.0"
"26.0"
"30.0"
"53.0"
"76.0"
"82.0"
"75.0"
"58.0"
"32.0"
"18.0"
"38.0"
"60.0"
"73.0"
"73.0"
"63.0"
"42.0"
"21.0"
"30.0"
"55.0"
"74.0"
"80.0"
